EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
4672,731,,2026-04-01 16:32:05.925808+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,598,0.0,"Normal system activity; repeated EventID 4672, indicating special privileges assigned to SYSTEM."
4624,732,,2026-04-01 16:32:07.998075+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,599,0.0,Normal system activity; repeated EventID 4624 with SYSTEM login from NORMALVM$.
4672,733,,2026-04-01 16:32:07.998079+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,600,0.0,"Normal system activity; repeated EventID 4672, indicating special privileges assigned to SYSTEM."
1003,86,,2026-04-01 16:32:08.278051+00:00,,,,,,,,Appiclation,,,,,,,,,,601,0.0,Normal system activity; EventID 1003 from Application source with no specific details.
4799,734,,2026-04-01 16:32:08.288675+00:00,,,,,,,,Security,C:\Windows\System32\SearchIndexer.exe,,,NORMALVM$,Administrators,,,,,602,0.0,"Normal system activity; EventID 4799, SearchIndexer.exe interacting with Administrators group."
4624,735,,2026-04-01 16:32:10.023546+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,603,0.0,Normal system activity; repeated EventID 4624 with SYSTEM login from NORMALVM$.
4672,736,,2026-04-01 16:32:10.023552+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,604,0.0,"Normal system activity; repeated EventID 4672, indicating special privileges assigned to SYSTEM."
1001,87,,2026-04-01 16:32:18.496347+00:00,,crashpad_log,,,,,,Appiclation,,,,,,,,,,605,0.0,"Normal system activity; EventID 1001, crashpad_log from Application source."
1001,88,,2026-04-01 16:32:18.878799+00:00,,crashpad_log,,,,,,Appiclation,,,,,,,,,,606,0.0,"Normal system activity; EventID 1001, crashpad_log from Application source."
1282,413,,2026-04-01 16:32:19.337339+00:00,,,,,,,,System,,,,,,,,,,607,0.0,Normal system activity; EventID 1282 from System source with no specific details.
4624,737,,2026-04-01 16:32:20.701244+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,608,0.0,Normal system activity; repeated EventID 4624 with SYSTEM login from NORMALVM$.
4672,738,,2026-04-01 16:32:20.701273+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,609,0.0,"Normal system activity; repeated EventID 4672, indicating special privileges assigned to SYSTEM."
86,89,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),2026-04-01 16:32:21.294371+00:00,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 01 Apr 2026 16:32:21 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: ba0d4f41-5b70-44d7-9bdc-77f490ad1528
",,Appiclation,,,,,,,,,,610,5.0,"Low risk; EventID 86, HTTP 404 error for GetCACaps, indicating a missing authority, needs review."
1025,414,,2026-04-01 16:32:21.301315+00:00,,,,,,,,System,,,,,,,,,,611,0.0,Normal system activity; EventID 1025 from System source with no specific details.
86,90,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),2026-04-01 16:32:21.595459+00:00,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 01 Apr 2026 16:32:21 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 83facaf2-920b-4cff-833a-b5bc1a36714c
",,Appiclation,,,,,,,,,,612,5.0,"Low risk; EventID 86, HTTP 404 error for GetCACaps, indicating a missing authority, needs review."
1041,415,,2026-04-01 16:32:24.180843+00:00,,,,,,,,System,,,,,,,,,,613,0.0,Normal system activity; EventID 1041 from System source with no specific details.
1038,416,,2026-04-01 16:32:24.180914+00:00,,,,,,,,System,,,,,,,,,,614,0.0,Normal system activity; EventID 1038 from System source with no specific details.
4624,739,,2026-04-01 16:32:46.589186+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,615,0.0,Normal system activity; repeated EventID 4624 with SYSTEM login from NORMALVM$.
4672,740,,2026-04-01 16:32:46.589193+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,616,0.0,"Normal system activity; repeated EventID 4672, indicating special privileges assigned to SYSTEM."
4799,741,,2026-04-01 16:32:57.526382+00:00,,,,,,,,Security,C:\Windows\System32\svchost.exe,,,NORMALVM$,Administrators,,,,,617,0.0,"Normal system activity; EventID 4799, svchost.exe interacting with Administrators group."
4097,91,,2026-04-01 16:32:58.001629+00:00,,,,,,,,Appiclation,,,,,,,,,,618,0.0,Normal system activity; EventID 4097 from Application source with no specific details.
4624,742,,2026-04-01 16:32:58.381880+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,619,0.0,Normal system activity; repeated EventID 4624 with SYSTEM login from NORMALVM$.
4672,743,,2026-04-01 16:32:58.381884+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,620,0.0,"Normal system activity; repeated EventID 4672, indicating special privileges assigned to SYSTEM."
5617,92,,2026-04-01 16:32:58.423372+00:00,,,,,,,,Appiclation,,,,,,,,,,621,0.0,Normal system activity; EventID 5617 from Application source with no specific details.
5379,744,,2026-04-01 16:32:59.499372+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,NORMALVM$,,,,,,622,0.0,"Normal system activity; EventID 5379, involving NORMALVM$ with no specific details."
5379,745,,2026-04-01 16:32:59.593454+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,NORMALVM$,,,,,,623,0.0,"Normal system activity; EventID 5379, involving NORMALVM$ with no specific details."
5379,746,,2026-04-01 16:32:59.594002+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,NORMALVM$,,,,,,624,0.0,"Normal system activity; EventID 5379, involving NORMALVM$ with no specific details."
5379,747,,2026-04-01 16:32:59.594032+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,NORMALVM$,,,,,,625,0.0,"Normal system activity; EventID 5379, involving NORMALVM$ with no specific details."
5379,748,,2026-04-01 16:32:59.594086+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,NORMALVM$,,,,,,626,0.0,"Normal system activity; EventID 5379, involving NORMALVM$ with no specific details."
5379,749,,2026-04-01 16:32:59.594160+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,NORMALVM$,,,,,,627,0.0,"Normal system activity; EventID 5379, involving NORMALVM$ with no specific details."
5379,750,,2026-04-01 16:32:59.648045+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,628,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,751,,2026-04-01 16:32:59.648579+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,629,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,752,,2026-04-01 16:32:59.648634+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,630,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,753,,2026-04-01 16:32:59.650192+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,631,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,754,,2026-04-01 16:32:59.650473+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,632,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,755,,2026-04-01 16:32:59.650637+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,633,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
4097,93,,2026-04-01 16:33:01.054394+00:00,,,,,,,,Appiclation,,,,,,,,,,634,0.0,Normal system activity; EventID 4097 from Application source with no specific details.
4097,94,,2026-04-01 16:33:01.780930+00:00,,,,,,,,Appiclation,,,,,,,,,,635,0.0,Normal system activity; EventID 4097 from Application source with no specific details.
5379,756,,2026-04-01 16:33:04.600760+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,636,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,757,,2026-04-01 16:33:04.814373+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,637,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,758,,2026-04-01 16:33:04.938860+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,638,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
5379,759,,2026-04-01 16:33:04.939203+00:00,,,,,,,2026-04-01 16:32:58.383318+00:00,Security,,,,defaultuser0,,,,,,639,0.0,"Normal system activity; EventID 5379, involving defaultuser0 with no specific details."
